Project name,Impact,SA scenario,Total
Kachi,Climate change,2035_BAT_Biomass_100CCS,25.876960765412505
Salar del Hombre Muerto North,Climate change,2035_BAT_Biomass_100CCS,5.031815877967345
East Taijinar,Climate change,2035_BAT_Biomass_100CCS,11.963252827468827
Salar de Olaroz,Climate change,2035_BAT_Biomass_100CCS,1.908430481248943
Maricunga,Climate change,2035_BAT_Biomass_100CCS,3.9645241575108927
Salar de Atacama,Climate change,2035_BAT_Biomass_100CCS,2.5014722432804906
Lakkor Tso,Climate change,2035_BAT_Biomass_100CCS,27.472999783406163
Salar del Rincon,Climate change,2035_BAT_Biomass_100CCS,21.509879707741096
Silver Peak,Climate change,2035_BAT_Biomass_100CCS,1.3074842567208615
Salar de Tolillar,Climate change,2035_BAT_Biomass_100CCS,24.537396988109702
Tres Quebradas,Climate change,2035_BAT_Biomass_100CCS,3.5836217515978808
Salar de Cauchari-Olaroz,Climate change,2035_BAT_Biomass_100CCS,3.4856952377805817
Pozuelos,Climate change,2035_BAT_Biomass_100CCS,32.96823144104481
Salar de Uyuni,Climate change,2035_BAT_Biomass_100CCS,16.638456149638724
Sal de los Angeles,Climate change,2035_BAT_Biomass_100CCS,25.986419852088414
Salar de Pastos Grandes,Climate change,2035_BAT_Biomass_100CCS,2.806052118885397
Sal de Vida,Climate change,2035_BAT_Biomass_100CCS,1.6457608468527374
Qinghai Yiliping,Climate change,2035_BAT_Biomass_100CCS,20.212046052466683
Chaerhan,Climate change,2035_BAT_Biomass_100CCS,21.054880754435867
Zhabuye,Water scarcity,2035_BAT_Biomass_100CCS,3.4012406137762206
Fenix,Water scarcity,2035_BAT_Biomass_100CCS,3.874279879799892
Upper Rhine Graben,Water scarcity,2035_BAT_Biomass_100CCS,0.9380101127072986
Salar de Arizaro,Water scarcity,2035_BAT_Biomass_100CCS,9.590509100275785
Salar de Centenario,Water scarcity,2035_BAT_Biomass_100CCS,4.188244217218627
Kachi,Water scarcity,2035_BAT_Biomass_100CCS,5.729969169890831
Salar del Hombre Muerto North,Water scarcity,2035_BAT_Biomass_100CCS,2.199260700888123
East Taijinar,Water scarcity,2035_BAT_Biomass_100CCS,6.615810022304865
Salar de Olaroz,Water scarcity,2035_BAT_Biomass_100CCS,2.062877331103353
Maricunga,Water scarcity,2035_BAT_Biomass_100CCS,15.741813417970157
Salar de Atacama,Water scarcity,2035_BAT_Biomass_100CCS,5.389420283383711
Lakkor Tso,Water scarcity,2035_BAT_Biomass_100CCS,9.427312901480953
Salar del Rincon,Water scarcity,2035_BAT_Biomass_100CCS,5.900145177513277
Silver Peak,Water scarcity,2035_BAT_Biomass_100CCS,3.48071143112102
Salar de Tolillar,Water scarcity,2035_BAT_Biomass_100CCS,5.248057145006918
Tres Quebradas,Water scarcity,2035_BAT_Biomass_100CCS,7.567728968512297
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT_Biomass_100CCS,1.5241843570518308
Pozuelos,Water scarcity,2035_BAT_Biomass_100CCS,16.535417762686816
Salar de Uyuni,Water scarcity,2035_BAT_Biomass_100CCS,7.759915544059373
Sal de los Angeles,Water scarcity,2035_BAT_Biomass_100CCS,4.887832198647384
Salar de Pastos Grandes,Water scarcity,2035_BAT_Biomass_100CCS,11.29632723058094
Sal de Vida,Water scarcity,2035_BAT_Biomass_100CCS,1.0877614089127747
Qinghai Yiliping,Water scarcity,2035_BAT_Biomass_100CCS,8.267481217064105
Chaerhan,Water scarcity,2035_BAT_Biomass_100CCS,6.166490292783038
Zhabuye,Climate change,2035_BAT_NG_100CCS,1.8315164248986324
Fenix,Climate change,2035_BAT_NG_100CCS,20.14613797641699
Upper Rhine Graben,Climate change,2035_BAT_NG_100CCS,2.6386051031012925
Salar de Arizaro,Climate change,2035_BAT_NG_100CCS,31.695232516221903
Salar de Centenario,Climate change,2035_BAT_NG_100CCS,19.76127480182246
Kachi,Climate change,2035_BAT_NG_100CCS,27.664719901974696
Salar del Hombre Muerto North,Climate change,2035_BAT_NG_100CCS,5.373677194008542
East Taijinar,Climate change,2035_BAT_NG_100CCS,12.36876722856924
Salar de Olaroz,Climate change,2035_BAT_NG_100CCS,2.3298346833098744
Maricunga,Climate change,2035_BAT_NG_100CCS,4.440111360106718
Salar de Atacama,Climate change,2035_BAT_NG_100CCS,2.8739596947079757
Lakkor Tso,Climate change,2035_BAT_NG_100CCS,27.795184716406073
Salar del Rincon,Climate change,2035_BAT_NG_100CCS,23.006241968624526
Silver Peak,Climate change,2035_BAT_NG_100CCS,1.6384923756712664
Salar de Tolillar,Climate change,2035_BAT_NG_100CCS,26.111627662982517
Tres Quebradas,Climate change,2035_BAT_NG_100CCS,3.919995894165998
Salar de Cauchari-Olaroz,Climate change,2035_BAT_NG_100CCS,3.8097637641914255
Pozuelos,Climate change,2035_BAT_NG_100CCS,35.025667658866595
Salar de Uyuni,Climate change,2035_BAT_NG_100CCS,20.798152393808245
Sal de los Angeles,Climate change,2035_BAT_NG_100CCS,27.078774466101695
Salar de Pastos Grandes,Climate change,2035_BAT_NG_100CCS,3.1436429773413983
Sal de Vida,Climate change,2035_BAT_NG_100CCS,1.9705424236249818
Qinghai Yiliping,Climate change,2035_BAT_NG_100CCS,20.533930692807544
Chaerhan,Climate change,2035_BAT_NG_100CCS,21.376799337607515
Zhabuye,Water scarcity,2035_BAT_NG_100CCS,3.3883951003252544
Fenix,Water scarcity,2035_BAT_NG_100CCS,3.7878122072141336
Upper Rhine Graben,Water scarcity,2035_BAT_NG_100CCS,0.9139438070127941
Salar de Arizaro,Water scarcity,2035_BAT_NG_100CCS,9.411477846073453
Salar de Centenario,Water scarcity,2035_BAT_NG_100CCS,4.093657360102389
Kachi,Water scarcity,2035_BAT_NG_100CCS,5.6164192751108555
Salar del Hombre Muerto North,Water scarcity,2035_BAT_NG_100CCS,2.177547307256254
East Taijinar,Water scarcity,2035_BAT_NG_100CCS,6.590053694836862
Salar de Olaroz,Water scarcity,2035_BAT_NG_100CCS,2.0361117542042475
Maricunga,Water scarcity,2035_BAT_NG_100CCS,15.711606397868689
Salar de Atacama,Water scarcity,2035_BAT_NG_100CCS,5.365761662410499
Lakkor Tso,Water scarcity,2035_BAT_NG_100CCS,9.406849196911832
Salar del Rincon,Water scarcity,2035_BAT_NG_100CCS,5.805103412534197
Silver Peak,Water scarcity,2035_BAT_NG_100CCS,3.45968737664562
Salar de Tolillar,Water scarcity,2035_BAT_NG_100CCS,5.148069553710581
Tres Quebradas,Water scarcity,2035_BAT_NG_100CCS,7.546364092865391
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT_NG_100CCS,1.5036010754311067
Pozuelos,Water scarcity,2035_BAT_NG_100CCS,16.404739289380494
Salar de Uyuni,Water scarcity,2035_BAT_NG_100CCS,7.495711532363737
Sal de los Angeles,Water scarcity,2035_BAT_NG_100CCS,4.818451077853743
Salar de Pastos Grandes,Water scarcity,2035_BAT_NG_100CCS,11.274885075282661
Sal de Vida,Water scarcity,2035_BAT_NG_100CCS,1.0671328382719292
Qinghai Yiliping,Water scarcity,2035_BAT_NG_100CCS,8.247036663715392
Chaerhan,Water scarcity,2035_BAT_NG_100CCS,6.146043589454546
Zhabuye,Climate change,2035_BAT Worst_Fuel mix_15CCS,2.9578217103152764
Fenix,Climate change,2035_BAT Worst_Fuel mix_15CCS,21.57610949397489
Upper Rhine Graben,Climate change,2035_BAT Worst_Fuel mix_15CCS,3.2964121633410213
Salar de Arizaro,Climate change,2035_BAT Worst_Fuel mix_15CCS,34.65615667509711
Salar de Centenario,Climate change,2035_BAT Worst_Fuel mix_15CCS,21.325526966770344
Kachi,Climate change,2035_BAT Worst_Fuel mix_15CCS,29.542571689379383
Salar del Hombre Muerto North,Climate change,2035_BAT Worst_Fuel mix_15CCS,5.775645069244013
East Taijinar,Climate change,2035_BAT Worst_Fuel mix_15CCS,13.15203135708452
Salar de Olaroz,Climate change,2035_BAT Worst_Fuel mix_15CCS,3.2258634108224378
Maricunga,Climate change,2035_BAT Worst_Fuel mix_15CCS,4.977481984496153
Salar de Atacama,Climate change,2035_BAT Worst_Fuel mix_15CCS,3.27070457944303
Lakkor Tso,Climate change,2035_BAT Worst_Fuel mix_15CCS,28.133687655857138
Salar del Rincon,Climate change,2035_BAT Worst_Fuel mix_15CCS,24.57809165934187
Silver Peak,Climate change,2035_BAT Worst_Fuel mix_15CCS,2.030524847096211
Salar de Tolillar,Climate change,2035_BAT Worst_Fuel mix_15CCS,27.76520522993076
Tres Quebradas,Climate change,2035_BAT Worst_Fuel mix_15CCS,4.2733605373669965
Salar de Cauchari-Olaroz,Climate change,2035_BAT Worst_Fuel mix_15CCS,4.159151008696591
Pozuelos,Climate change,2035_BAT Worst_Fuel mix_15CCS,37.18687566946095
Salar de Uyuni,Climate change,2035_BAT Worst_Fuel mix_15CCS,25.16731928782059
Sal de los Angeles,Climate change,2035_BAT Worst_Fuel mix_15CCS,28.226260795065095
Salar de Pastos Grandes,Climate change,2035_BAT Worst_Fuel mix_15CCS,3.505833210001031
Sal de Vida,Climate change,2035_BAT Worst_Fuel mix_15CCS,2.311677408373203
Qinghai Yiliping,Climate change,2035_BAT Worst_Fuel mix_15CCS,20.87209839556643
Chaerhan,Climate change,2035_BAT Worst_Fuel mix_15CCS,21.715004391067186
Zhabuye,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,3.3744826477457015
Fenix,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,3.945848673014691
Upper Rhine Graben,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,0.9472999043122154
Salar de Arizaro,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,9.73868532757651
Salar de Centenario,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,4.2665328659015564
Kachi,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,5.823953596307039
Salar del Hombre Muerto North,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,2.215478377707581
East Taijinar,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,6.62250920493445
Salar de Olaroz,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,2.06648107381342
Maricunga,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,15.765268324465792
Salar de Atacama,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,5.408777886199756
Lakkor Tso,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,9.444247117784334
Salar del Rincon,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,5.978807320126895
Silver Peak,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,3.4962986146555104
Salar de Tolillar,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,5.330815549980542
Tres Quebradas,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,7.5854109161006
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,1.5408532732412508
Pozuelos,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,16.64357578635473
Salar de Uyuni,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,7.978601537883165
Sal de los Angeles,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,4.945255066140178
Salar de Pastos Grandes,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,11.31376434191359
Sal de Vida,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,1.1048360859092365
Qinghai Yiliping,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,8.28440054183918
Chaerhan,Water scarcity,2035_BAT Worst_Fuel mix_15CCS,6.1834112725221795
Zhabuye,Climate change,2035_BAT Worst_Biomass_15CCS,2.638708868186439
Fenix,Climate change,2035_BAT Worst_Biomass_15CCS,20.02213581615019
Upper Rhine Graben,Climate change,2035_BAT Worst_Biomass_15CCS,2.8388082544585203
Salar de Arizaro,Climate change,2035_BAT Worst_Biomass_15CCS,31.43863906762115
Salar de Centenario,Climate change,2035_BAT Worst_Biomass_15CCS,19.625636718567097
Kachi,Climate change,2035_BAT Worst_Biomass_15CCS,27.501883207049712
Salar del Hombre Muerto North,Climate change,2035_BAT Worst_Biomass_15CCS,5.3812767461309745
East Taijinar,Climate change,2035_BAT Worst_Biomass_15CCS,12.654637934887461
Salar de Olaroz,Climate change,2035_BAT Worst_Biomass_15CCS,2.701053793673993
Maricunga,Climate change,2035_BAT Worst_Biomass_15CCS,4.430957322610545
Salar de Atacama,Climate change,2035_BAT Worst_Biomass_15CCS,2.8449883493326507
Lakkor Tso,Climate change,2035_BAT Worst_Biomass_15CCS,27.765912623919476
Salar del Rincon,Climate change,2035_BAT Worst_Biomass_15CCS,22.87001872874603
Silver Peak,Climate change,2035_BAT Worst_Biomass_15CCS,1.64840374849367
Salar de Tolillar,Climate change,2035_BAT Worst_Biomass_15CCS,25.968253436289082
Tres Quebradas,Climate change,2035_BAT Worst_Biomass_15CCS,3.889392918893599
Salar de Cauchari-Olaroz,Climate change,2035_BAT Worst_Biomass_15CCS,3.7883657969148943
Pozuelos,Climate change,2035_BAT Worst_Biomass_15CCS,34.83834800693416
Salar de Uyuni,Climate change,2035_BAT Worst_Biomass_15CCS,20.4191305704781
Sal de los Angeles,Climate change,2035_BAT Worst_Biomass_15CCS,26.979353499852138
Salar de Pastos Grandes,Climate change,2035_BAT Worst_Biomass_15CCS,3.1197478379477053
Sal de Vida,Climate change,2035_BAT Worst_Biomass_15CCS,1.9409475684926991
Qinghai Yiliping,Climate change,2035_BAT Worst_Biomass_15CCS,20.50466811186563
Chaerhan,Climate change,2035_BAT Worst_Biomass_15CCS,21.34753527286723
Zhabuye,Water scarcity,2035_BAT Worst_Biomass_15CCS,3.3835241744779974
Fenix,Water scarcity,2035_BAT Worst_Biomass_15CCS,4.0302511216111565
Upper Rhine Graben,Water scarcity,2035_BAT Worst_Biomass_15CCS,0.9697971772919792
Salar de Arizaro,Water scarcity,2035_BAT Worst_Biomass_15CCS,9.913439854289932
Salar de Centenario,Water scarcity,2035_BAT Worst_Biomass_15CCS,4.358860533554088
Kachi,Water scarcity,2035_BAT Worst_Biomass_15CCS,5.9347914136718565
Salar del Hombre Muerto North,Water scarcity,2035_BAT Worst_Biomass_15CCS,2.2365090683677797
East Taijinar,Water scarcity,2035_BAT Worst_Biomass_15CCS,6.646282997310957
Salar de Olaroz,Water scarcity,2035_BAT Worst_Biomass_15CCS,2.090872351705614
Maricunga,Water scarcity,2035_BAT Worst_Biomass_15CCS,15.794609147654688
Salar de Atacama,Water scarcity,2035_BAT Worst_Biomass_15CCS,5.431850435432787
Lakkor Tso,Water scarcity,2035_BAT Worst_Biomass_15CCS,9.464221754822331
Salar del Rincon,Water scarcity,2035_BAT Worst_Biomass_15CCS,6.071578751510439
Silver Peak,Water scarcity,2035_BAT Worst_Biomass_15CCS,3.5166508215061603
Salar de Tolillar,Water scarcity,2035_BAT Worst_Biomass_15CCS,5.428414930305359
Tres Quebradas,Water scarcity,2035_BAT Worst_Biomass_15CCS,7.606265350803003
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT Worst_Biomass_15CCS,1.560910536501975
Pozuelos,Water scarcity,2035_BAT Worst_Biomass_15CCS,16.77113272525664
Salar de Uyuni,Water scarcity,2035_BAT Worst_Biomass_15CCS,8.236495747038376
Sal de los Angeles,Water scarcity,2035_BAT Worst_Biomass_15CCS,5.012978728877824
Salar de Pastos Grandes,Water scarcity,2035_BAT Worst_Biomass_15CCS,11.33466532913403
Sal de Vida,Water scarcity,2035_BAT Worst_Biomass_15CCS,1.1249720066676128
Qinghai Yiliping,Water scarcity,2035_BAT Worst_Biomass_15CCS,8.30435657446425
Chaerhan,Water scarcity,2035_BAT Worst_Biomass_15CCS,6.20336943228464
Zhabuye,Climate change,2035_BAT Worst_NG_15CCS,2.904162599394862
Fenix,Climate change,2035_BAT Worst_NG_15CCS,21.804951435074955
Upper Rhine Graben,Climate change,2035_BAT Worst_NG_15CCS,3.3351852338799355
Salar de Arizaro,Climate change,2035_BAT Worst_NG_15CCS,35.12995740025438
Salar de Centenario,Climate change,2035_BAT Worst_NG_15CCS,21.575855974705274
Kachi,Climate change,2035_BAT Worst_NG_15CCS,29.843087983213174
Salar del Hombre Muerto North,Climate change,2035_BAT Worst_NG_15CCS,5.828998014620326
East Taijinar,Climate change,2035_BAT Worst_NG_15CCS,13.18592448503848
Salar de Olaroz,Climate change,2035_BAT Worst_NG_15CCS,3.2532125051707155
Maricunga,Climate change,2035_BAT Worst_NG_15CCS,5.0537993425719865
Salar de Atacama,Climate change,2035_BAT Worst_NG_15CCS,3.33279224684072
Lakkor Tso,Climate change,2035_BAT Worst_NG_15CCS,28.18783802469676
Salar del Rincon,Climate change,2035_BAT Worst_NG_15CCS,24.829617462658145
Silver Peak,Climate change,2035_BAT Worst_NG_15CCS,2.0819129140393007
Salar de Tolillar,Climate change,2035_BAT Worst_NG_15CCS,28.029826675693467
Tres Quebradas,Climate change,2035_BAT Worst_NG_15CCS,4.3299001391851775
Salar de Cauchari-Olaroz,Climate change,2035_BAT Worst_NG_15CCS,4.212763780306454
Pozuelos,Climate change,2035_BAT Worst_NG_15CCS,37.53271522150766
Salar de Uyuni,Climate change,2035_BAT Worst_NG_15CCS,25.86656504809351
Sal de los Angeles,Climate change,2035_BAT Worst_NG_15CCS,28.409873891238302
Salar de Pastos Grandes,Climate change,2035_BAT Worst_NG_15CCS,3.5618533996967634
Sal de Vida,Climate change,2035_BAT Worst_NG_15CCS,2.366273415562301
Qinghai Yiliping,Climate change,2035_BAT Worst_NG_15CCS,20.926200086147595
Chaerhan,Climate change,2035_BAT Worst_NG_15CCS,21.769111625606634
Zhabuye,Water scarcity,2035_BAT Worst_NG_15CCS,3.3666666208727625
Fenix,Water scarcity,2035_BAT Worst_NG_15CCS,3.9170340055810082
Upper Rhine Graben,Water scarcity,2035_BAT Worst_NG_15CCS,0.9382749184297605
Salar de Arizaro,Water scarcity,2035_BAT Worst_NG_15CCS,9.679023893139387
Salar de Centenario,Water scarcity,2035_BAT Worst_NG_15CCS,4.235012504642503
Kachi,Water scarcity,2035_BAT Worst_NG_15CCS,5.786113976571125
Salar del Hombre Muerto North,Water scarcity,2035_BAT Worst_NG_15CCS,2.2080766790049946
East Taijinar,Water scarcity,2035_BAT Worst_NG_15CCS,6.61254379549023
Salar de Olaroz,Water scarcity,2035_BAT Worst_NG_15CCS,2.0558076961034697
Maricunga,Water scarcity,2035_BAT Worst_NG_15CCS,15.755055772437505
Salar de Atacama,Water scarcity,2035_BAT Worst_NG_15CCS,5.40087261193914
Lakkor Tso,Water scarcity,2035_BAT Worst_NG_15CCS,9.437427435614065
Salar del Rincon,Water scarcity,2035_BAT Worst_NG_15CCS,5.947135069255909
Silver Peak,Water scarcity,2035_BAT Worst_NG_15CCS,3.489120966566792
Salar de Tolillar,Water scarcity,2035_BAT Worst_NG_15CCS,5.2974954011671365
Tres Quebradas,Water scarcity,2035_BAT Worst_NG_15CCS,7.578291086088292
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT Worst_NG_15CCS,1.5339592856890079
Pozuelos,Water scarcity,2035_BAT Worst_NG_15CCS,16.60002784789365
Salar de Uyuni,Water scarcity,2035_BAT Worst_NG_15CCS,7.890558229890922
Sal de los Angeles,Water scarcity,2035_BAT Worst_NG_15CCS,4.922134007444738
Salar de Pastos Grandes,Water scarcity,2035_BAT Worst_NG_15CCS,11.30658956063222
Sal de Vida,Water scarcity,2035_BAT Worst_NG_15CCS,1.0979618297892562
Qinghai Yiliping,Water scarcity,2035_BAT Worst_NG_15CCS,8.27758727388766
Chaerhan,Water scarcity,2035_BAT Worst_NG_15CCS,6.176597284898601
Zhabuye,Climate change,2035_BAT Worst_Fuel mix_0CCS,3.124232456875875
Fenix,Climate change,2035_BAT Worst_Fuel mix_0CCS,21.641312796006417
Upper Rhine Graben,Climate change,2035_BAT Worst_Fuel mix_0CCS,3.359115622850602
Salar de Arizaro,Climate change,2035_BAT Worst_Fuel mix_0CCS,34.79118898534948
Salar de Centenario,Climate change,2035_BAT Worst_Fuel mix_0CCS,21.39685421051321
Kachi,Climate change,2035_BAT Worst_Fuel mix_0CCS,29.628197805004216
Salar del Hombre Muerto North,Climate change,2035_BAT Worst_Fuel mix_0CCS,5.799372269129613
East Taijinar,Climate change,2035_BAT Worst_Fuel mix_0CCS,13.2327313397124
Salar de Olaroz,Climate change,2035_BAT Worst_Fuel mix_0CCS,3.323800684487227
Maricunga,Climate change,2035_BAT Worst_Fuel mix_0CCS,5.006745950699707
Salar de Atacama,Climate change,2035_BAT Worst_Fuel mix_0CCS,3.289486016521466
Lakkor Tso,Climate change,2035_BAT Worst_Fuel mix_0CCS,28.149132986825883
Salar del Rincon,Climate change,2035_BAT Worst_Fuel mix_0CCS,24.649774662486962
Silver Peak,Climate change,2035_BAT Worst_Fuel mix_0CCS,2.0539834253636196
Salar de Tolillar,Climate change,2035_BAT Worst_Fuel mix_0CCS,27.840606752373557
Tres Quebradas,Climate change,2035_BAT Worst_Fuel mix_0CCS,4.289478160579107
Salar de Cauchari-Olaroz,Climate change,2035_BAT Worst_Fuel mix_0CCS,4.1762138399697015
Pozuelos,Climate change,2035_BAT Worst_Fuel mix_0CCS,37.28543340478259
Salar de Uyuni,Climate change,2035_BAT Worst_Fuel mix_0CCS,25.36652480708888
Sal de los Angeles,Climate change,2035_BAT Worst_Fuel mix_0CCS,28.27859423284328
Salar de Pastos Grandes,Climate change,2035_BAT Worst_Fuel mix_0CCS,3.523303473685285
Sal de Vida,Climate change,2035_BAT Worst_Fuel mix_0CCS,2.327230728791455
Qinghai Yiliping,Climate change,2035_BAT Worst_Fuel mix_0CCS,20.887525813872426
Chaerhan,Climate change,2035_BAT Worst_Fuel mix_0CCS,21.73043389175033
Zhabuye,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,3.3677367209462994
Fenix,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,3.926414603996548
Upper Rhine Graben,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,0.9407938354632261
Salar de Arizaro,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,9.698446353794132
Salar de Centenario,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,4.245273929130263
Kachi,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,5.798432643950605
Salar del Hombre Muerto North,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,2.210417118820823
East Taijinar,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,6.615211557931261
Salar de Olaroz,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,2.0585509280631866
Maricunga,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,15.758319449293001
Salar de Atacama,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,5.403437318261964
Lakkor Tso,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,9.439647464566077
Salar del Rincon,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,5.957445813882402
Silver Peak,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,3.491386107683171
Salar de Tolillar,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,5.308342727631965
Tres Quebradas,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,7.580608879523567
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,1.5361891190483394
Pozuelos,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,16.614204700114446
Salar de Uyuni,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,7.919220922942561
Sal de los Angeles,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,4.929660915294119
Salar de Pastos Grandes,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,11.308913065381327
Sal de Vida,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,1.1001997620419228
Qinghai Yiliping,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,8.279805206004788
Chaerhan,Water scarcity,2035_BAT Worst_Fuel mix_0CCS,6.178815500290167
Zhabuye,Climate change,2035_BAT Worst_Biomass_0CCS,2.8051243724556456
Fenix,Climate change,2035_BAT Worst_Biomass_0CCS,20.111409564530526
Upper Rhine Graben,Climate change,2035_BAT Worst_Biomass_0CCS,2.9071959307498214
Salar de Arizaro,Climate change,2035_BAT Worst_Biomass_0CCS,31.62350861215565
Salar de Centenario,Climate change,2035_BAT Worst_Biomass_0CCS,19.72329456407754
Kachi,Climate change,2035_BAT Worst_Biomass_0CCS,27.61911876998229
Salar del Hombre Muerto North,Climate change,2035_BAT Worst_Biomass_0CCS,5.410880856977727
East Taijinar,Climate change,2035_BAT Worst_Biomass_0CCS,12.741111542872721
Salar de Olaroz,Climate change,2035_BAT Worst_Biomass_0CCS,2.804670237704195
Maricunga,Climate change,2035_BAT Worst_Biomass_0CCS,4.46848238830082
Salar de Atacama,Climate change,2035_BAT Worst_Biomass_0CCS,2.870334309321042
Lakkor Tso,Climate change,2035_BAT Worst_Biomass_0CCS,27.787054131141435
Salar del Rincon,Climate change,2035_BAT Worst_Biomass_0CCS,22.968158720691733
Silver Peak,Climate change,2035_BAT Worst_Biomass_0CCS,1.6775416088015829
Salar de Tolillar,Climate change,2035_BAT Worst_Biomass_0CCS,26.07148893986039
Tres Quebradas,Climate change,2035_BAT Worst_Biomass_0CCS,3.911457832110657
Salar de Cauchari-Olaroz,Climate change,2035_BAT Worst_Biomass_0CCS,3.811123377566045
Pozuelos,Climate change,2035_BAT Worst_Biomass_0CCS,34.97328306969466
Salar de Uyuni,Climate change,2035_BAT Worst_Biomass_0CCS,20.691884370193016
Sal de los Angeles,Climate change,2035_BAT Worst_Biomass_0CCS,27.051000626481414
Salar de Pastos Grandes,Climate change,2035_BAT Worst_Biomass_0CCS,3.143157411687695
Sal de Vida,Climate change,2035_BAT Worst_Biomass_0CCS,1.9622434140045941
Qinghai Yiliping,Climate change,2035_BAT Worst_Biomass_0CCS,20.52578656060221
Chaerhan,Climate change,2035_BAT Worst_Biomass_0CCS,21.36865623502612
Zhabuye,Water scarcity,2035_BAT Worst_Biomass_0CCS,3.376778073350827
Fenix,Water scarcity,2035_BAT Worst_Biomass_0CCS,4.009506371541316
Upper Rhine Graben,Water scarcity,2035_BAT Worst_Biomass_0CCS,0.9629816160034792
Salar de Arizaro,Water scarcity,2035_BAT Worst_Biomass_0CCS,9.870487171832004
Salar de Centenario,Water scarcity,2035_BAT Worst_Biomass_0CCS,4.336167851079396
Kachi,Water scarcity,2035_BAT Worst_Biomass_0CCS,5.907549267353225
Salar del Hombre Muerto North,Water scarcity,2035_BAT Worst_Biomass_0CCS,2.231127805658756
East Taijinar,Water scarcity,2035_BAT Worst_Biomass_0CCS,6.638670987596018
Salar de Olaroz,Water scarcity,2035_BAT Worst_Biomass_0CCS,2.0826330063039538
Maricunga,Water scarcity,2035_BAT Worst_Biomass_0CCS,15.78721044202157
Salar de Atacama,Water scarcity,2035_BAT Worst_Biomass_0CCS,5.426152414908519
Lakkor Tso,Water scarcity,2035_BAT Worst_Biomass_0CCS,9.459311899565254
Salar del Rincon,Water scarcity,2035_BAT Worst_Biomass_0CCS,6.048776635974404
Silver Peak,Water scarcity,2035_BAT Worst_Biomass_0CCS,3.511429067854376
Salar de Tolillar,Water scarcity,2035_BAT Worst_Biomass_0CCS,5.404426494545913
Tres Quebradas,Water scarcity,2035_BAT Worst_Biomass_0CCS,7.601139471895372
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT Worst_Biomass_0CCS,1.5559362933354133
Pozuelos,Water scarcity,2035_BAT Worst_Biomass_0CCS,16.739780850771837
Salar de Uyuni,Water scarcity,2035_BAT Worst_Biomass_0CCS,8.173110249739931
Sal de los Angeles,Water scarcity,2035_BAT Worst_Biomass_0CCS,4.99633293209018
Salar de Pastos Grandes,Water scarcity,2035_BAT Worst_Biomass_0CCS,11.329490645670413
