Project name,LCI dataset,Impact,Year,Electricity,Heat,Reagents,Foreground,Other,Total
Salar de Olaroz,df_rotary_dryer_Salar de Olaroz,Water scarcity,2020,0.8684736649120511,0.011098122974910852,1.5260389579049196,0.48164645951117846,0.006184045511230425,2.893441250814291
Salar de Tolillar,df_rotary_dryer_Salar de Tolillar,Climate change,2020,2.3022986641577,23.888598820592726,6.453717282089893,0.0,2.310871589076794,34.95548635591712
Salar de Tolillar,df_rotary_dryer_Salar de Tolillar,Water scarcity,2020,2.8314005877732056,0.38485764029158037,8.104565059790378,0.5634167296421628,0.5571791322701821,12.441419149767508
Fenix,df_rotary_dryer_Fenix,Climate change,2020,1.8582498793227475,20.465460200090114,5.115698783505364,0.0,2.199435006937861,29.63884386985609
Fenix,df_rotary_dryer_Fenix,Water scarcity,2020,2.2853028942136953,0.3297091126708665,6.733375738807602,0.5230756815788469,0.4920724947526156,10.363535922023628
Salar del Rincon,df_rotary_dryer_Salar del Rincon,Climate change,2020,1.9407657808870702,23.856402911242178,10.291808755580703,0.0,2.3110529863733342,38.400030434083284
Salar del Rincon,df_rotary_dryer_Salar del Rincon,Water scarcity,2020,2.3867821574505244,0.384338947596678,10.870822020578897,2.251152027774421,0.5572185954560053,16.450313748856527
Silver Peak,df_rotary_dryer_Silver Peak,Climate change,2020,0.7045840171892045,0.6210720802233085,1.2996331633046307,0.0,0.16995428779200886,2.795243548509153
Silver Peak,df_rotary_dryer_Silver Peak,Water scarcity,2020,0.14173241232356562,0.010005791341754172,1.3843263535681298,2.5499376123596313,0.005446480223314265,4.091448649816396
Tres Quebradas,df_rotary_dryer_Tres Quebradas,Climate change,2020,0.6731583276973612,2.705689511608962,1.0023033372856998,0.0,1.2736960074268853,5.654847184018908
Tres Quebradas,df_rotary_dryer_Tres Quebradas,Water scarcity,2020,0.8278599620366992,0.04359005266988977,1.510626633360174,5.264760381558633,0.14950937027286648,7.796346399898262
Salar de Uyuni,df_rotary_dryer_Salar de Uyuni,Climate change,2020,1.3700316973572733,15.685284238628553,15.301481873612145,0.0,2.312072039486284,34.66886984908425
Salar de Uyuni,df_rotary_dryer_Salar de Uyuni,Water scarcity,2020,5.010758455404088,0.2526980140073164,22.762360730775917,4.892178171971389,0.5574402916065385,33.47543566376525
Upper Rhine Graben,df_rotary_dryer_Upper Rhine Graben,Climate change,2020,4.314543577443223,12.559048357150285,2.9257023719058837,0.0,2.2851478760326223,22.084442182532012
Upper Rhine Graben,df_rotary_dryer_Upper Rhine Graben,Water scarcity,2020,1.7397204333588807,0.20233274254972733,2.2873128421218016,0.0,1.0722553250545157,5.301621343084926
Zhabuye,df_rotary_dryer_Zhabuye,Climate change,2020,1.2382715180858468,0.9360451331939883,15.43834678150393,0.0,0.3010478240578681,17.913711256841633
Zhabuye,df_rotary_dryer_Zhabuye,Water scarcity,2020,0.11184263434064619,0.015080169576832383,0.3346077684765771,2.8089578918991327,0.0094703266205821,3.27995879091377
Salar de Cauchari-Olaroz,df_rotary_dryer_Salar de Cauchari-Olaroz,Climate change,2025,0.44675086627284466,1.6976814682481893,1.0208065903416716,0.0,1.8734944984084918,5.038733423271198
Salar de Cauchari-Olaroz,df_rotary_dryer_Salar de Cauchari-Olaroz,Water scarcity,2025,0.6710373477147378,0.02651093869511721,1.471382744354608,0.16329495159523297,0.39136902518622696,2.7235950075459225
Chaerhan,df_rotary_dryer_Chaerhan,Climate change,2025,6.343556947012075,27.16592852101474,1.0191065447808945,0.0,0.8195626683278221,35.34815468113553
Chaerhan,df_rotary_dryer_Chaerhan,Water scarcity,2025,0.6342237246758533,0.4242222578772183,1.5537614779502467,7.634358402682322,0.4922569944773728,10.738822857663013
Salar de Centenario,df_rotary_dryer_Salar de Centenario,Climate change,2025,1.6854350980245763,21.68147233761146,6.61697416180038,0.0,2.2661505456407394,32.250032143077156
Salar de Centenario,df_rotary_dryer_Salar de Centenario,Water scarcity,2025,2.5315897143286343,0.3385771681630124,8.951763832464549,0.5430355062345485,0.5517229824295391,12.916689203620283
East Taijinar,df_rotary_dryer_East Taijinar,Climate change,2025,2.8230837110491005,12.858859055765567,6.867132734930993,0.0,4.9863863371846495,27.53546183893031
East Taijinar,df_rotary_dryer_East Taijinar,Water scarcity,2025,0.28224964026477783,0.20080352556850578,4.518911193037084,0.0,7.046183527205287,12.048147886075654
Salar del Hombre Muerto North,df_rotary_dryer_Salar del Hombre Muerto North,Climate change,2025,0.49873834024227653,3.5368409245429486,1.3545016969822412,0.0,2.249965309006363,7.64004627077383
Salar del Hombre Muerto North,df_rotary_dryer_Salar del Hombre Muerto North,Water scarcity,2025,0.7491245754752114,0.055231193058668644,1.5877385236173143,0.21086675405466263,0.4487671139903093,3.051728160196166
Kachi,df_rotary_dryer_Kachi,Climate change,2025,2.2702623197023932,27.81475999865392,7.653398476633091,0.0,2.351701791012008,40.090122586001414
Kachi,df_rotary_dryer_Kachi,Water scarcity,2025,3.4100231709442177,0.43435438916855185,10.610756873623277,1.0944379905612716,0.6034010926210575,16.152973516918376
Lakkor Tso,df_rotary_dryer_Lakkor Tso,Climate change,2025,6.670571305244742,36.27737070813507,1.023858260944351,0.0,0.8188700420670251,44.790670316391186
Lakkor Tso,df_rotary_dryer_Lakkor Tso,Water scarcity,2025,0.6669183573611474,0.5665062432800314,1.571908717821086,11.930702733179185,0.49210107936862924,15.228137131010078
Maricunga,df_rotary_dryer_Maricunga,Climate change,2025,0.6056537849425216,3.576682601082628,1.4622509750952812,0.0,1.0194938373838818,6.664081198504313
Maricunga,df_rotary_dryer_Maricunga,Water scarcity,2025,0.09703699264998142,0.05585335938610346,1.9746148262711343,15.157186782758423,0.4047658899756621,17.6894578510413
Salar de Pastos Grandes,df_rotary_dryer_Salar de Pastos Grandes,Climate change,2025,0.9172120720627547,1.1860896555018803,0.9806459499439768,0.0,0.4857123596756927,3.5696600371843044
Salar de Pastos Grandes,df_rotary_dryer_Salar de Pastos Grandes,Water scarcity,2025,1.3776885566306545,0.018521937555441403,1.5397159016710198,8.473438054014514,0.08551834411833284,11.494882793989962
Pozuelos,df_rotary_dryer_Pozuelos,Climate change,2025,1.9600482766176852,32.65132950396151,12.472513999744983,0.0,2.2649034645431616,49.34879524486734
Pozuelos,df_rotary_dryer_Pozuelos,Water scarcity,2025,2.94406949427402,0.5098821015504236,14.603325227208336,24.24385275720503,0.5514422555845635,42.852571835822374
Qinghai Yiliping,df_rotary_dryer_Qinghai Yiliping,Climate change,2025,6.343556947012077,25.921208554955893,1.0191065447808945,0.0,0.8195626683278221,34.10343471507669
Qinghai Yiliping,df_rotary_dryer_Qinghai Yiliping,Water scarcity,2025,0.6342237246758534,0.4047847512954769,1.5537614779502467,10.81353881399763,0.4922569944773728,13.89856576239658
Sal de los Angeles,df_rotary_dryer_Sal de los Angeles,Climate change,2025,1.8326665585299615,28.442881788751773,7.358350649473938,0.0,2.265232981140559,39.89913197789623
Sal de los Angeles,df_rotary_dryer_Sal de los Angeles,Water scarcity,2025,2.752737150665919,0.44416311865155345,8.156981032537942,0.6093709638305909,0.5515164321196213,12.514768697805627
Sal de Vida,df_rotary_dryer_Sal de Vida,Climate change,2025,0.3838070367441267,1.0066722235346606,0.7765757516607352,0.0,0.026068662493251543,2.193123674432774
Sal de Vida,df_rotary_dryer_Sal de Vida,Water scarcity,2025,0.5764932435827412,0.015720160762397586,1.35524679713742,0.07520930244362047,0.0006724047034190562,2.0233419086295985
Salar de Arizaro,df_rotary_dryer_Salar de Arizaro,Climate change,2025,1.829485392895779,24.29353458215643,19.47354664695147,0.0,2.2658688105048768,47.862435432508555
Salar de Arizaro,df_rotary_dryer_Salar de Arizaro,Water scarcity,2025,2.7479589149400163,0.3793670473765836,21.572545646702174,1.7957031557701586,0.5516595618420865,27.04723432663102
Salar de Atacama,df_rotary_dryer_Salar de Atacama,Climate change,2025,0.28100405127116823,1.350234329235127,0.9612904023236353,0.0,0.7087324396278616,3.301261222457792
Salar de Atacama,df_rotary_dryer_Salar de Atacama,Water scarcity,2025,0.045022071579067485,0.02108521545171396,1.5455110648026975,4.349130063912721,0.08124376813344937,6.041992183879649
Salar de Olaroz,df_rotary_dryer_Salar de Olaroz,Climate change,2025,0.6217021282780512,0.6868839569305636,5.370605461199998,0.0,0.20352697766710967,6.882718524075722
Salar de Olaroz,df_rotary_dryer_Salar de Olaroz,Water scarcity,2025,0.9338210146268033,0.010726357572623,1.5186098313761143,0.48164645951117846,0.006330693548872554,2.951134356635592
Salar de Tolillar,df_rotary_dryer_Salar de Tolillar,Climate change,2025,2.026875243942588,23.819571959695615,5.991511745695816,0.0,2.265861575005351,34.10382052433937
Salar de Tolillar,df_rotary_dryer_Salar de Tolillar,Water scarcity,2025,3.0444462238898837,0.37196566245082285,8.058761029302262,0.5634167296421628,0.5516579330795645,12.590247578364696
Fenix,df_rotary_dryer_Fenix,Climate change,2025,1.6359479054975423,20.40632460636876,4.769265316221423,0.0,2.158346523635686,28.969884351723408
Fenix,df_rotary_dryer_Fenix,Water scarcity,2025,2.4572580074956174,0.3186645025879583,6.698973276010627,0.5230756815788469,0.4869306348371747,10.484902102510224
Salar del Rincon,df_rotary_dryer_Salar del Rincon,Climate change,2025,1.708592450150274,23.787469081442154,9.422656799963832,0.0,2.266033403854952,37.18475173541122
Salar del Rincon,df_rotary_dryer_Salar del Rincon,Water scarcity,2025,2.566372966748864,0.37146434494619546,10.785185694717333,2.251152027774421,0.5516966129785044,16.525871647165317
Silver Peak,df_rotary_dryer_Silver Peak,Climate change,2025,0.5521062560966553,0.6192774728287677,1.2548109298850527,0.0,0.1676741790825338,2.5938688378930097
Silver Peak,df_rotary_dryer_Silver Peak,Water scarcity,2025,0.12367150433744033,0.009670616911646956,1.3798665268236139,2.5499376123596313,0.005557989086807653,4.06870424951914
Tres Quebradas,df_rotary_dryer_Tres Quebradas,Climate change,2025,0.5926285633157611,2.697871336296494,0.943672467404276,0.0,1.2402290449016786,5.47440141191821
Tres Quebradas,df_rotary_dryer_Tres Quebradas,Water scarcity,2025,0.8901513781610237,0.0421298712046812,1.5047310467438895,5.264760381558633,0.14889248317748036,7.850665160845708
Salar de Uyuni,df_rotary_dryer_Salar de Uyuni,Climate change,2025,0.9943498143691873,15.63996111434643,14.445416245262244,0.0,2.2669987033793655,33.34672587735723
Salar de Uyuni,df_rotary_dryer_Salar de Uyuni,Water scarcity,2025,4.597909115785023,0.24423312503040126,22.676807791402965,4.892178171971389,0.5519139087826598,32.96304211297244
Upper Rhine Graben,df_rotary_dryer_Upper Rhine Graben,Climate change,2025,2.618373455954034,12.522758590200796,2.6901456711916025,0.0,2.2138522251866353,20.045129942533066
Upper Rhine Graben,df_rotary_dryer_Upper Rhine Graben,Water scarcity,2025,1.5004533624109226,0.1955549916093159,2.2641242400437385,0.0,1.065675418053657,5.025808012117634
Zhabuye,df_rotary_dryer_Zhabuye,Climate change,2025,0.9917644495556324,0.9333404012133624,15.30922253087746,0.0,0.2970676440291023,17.531395025675558
Zhabuye,df_rotary_dryer_Zhabuye,Water scarcity,2025,0.09915581249641664,0.01457501340565154,0.32358092693793455,2.8089578918991327,0.00967902964316684,3.255948674382302
Salar de Cauchari-Olaroz,df_rotary_dryer_Salar de Cauchari-Olaroz,Climate change,2030,0.33470608079328357,1.671303872116893,0.9429906871268514,0.0,1.787764892853394,4.736765532890422
Salar de Cauchari-Olaroz,df_rotary_dryer_Salar de Cauchari-Olaroz,Water scarcity,2030,0.6883400659700734,0.025693883704611807,1.4626499576026708,0.16329495159523297,0.38789674109433847,2.7278755999669273
Chaerhan,df_rotary_dryer_Chaerhan,Climate change,2030,4.829614915856642,26.743839981756306,0.9311668470420624,0.0,0.7822266081645454,33.286848352819554
Chaerhan,df_rotary_dryer_Chaerhan,Water scarcity,2030,0.5617983853461936,0.4111479221523241,1.5437446812345095,7.634358402682322,0.4882418234224477,10.639291214837796
Salar de Centenario,df_rotary_dryer_Salar de Centenario,Climate change,2030,1.262729227136452,21.344598117358863,6.000631230079456,0.0,2.20071524192154,30.808673816496313
Salar de Centenario,df_rotary_dryer_Salar de Centenario,Water scarcity,2030,2.596866831488073,0.32814237488389975,8.881383849104054,0.5430355062345485,0.5431994417876729,12.892628003498249
East Taijinar,df_rotary_dryer_East Taijinar,Climate change,2030,2.149331567996201,12.659065515442455,6.037469716832674,0.0,4.728213404397,25.57408020466833
East Taijinar,df_rotary_dryer_East Taijinar,Water scarcity,2030,0.2500180709044568,0.1946148528638669,4.422071891769645,0.0,7.020161145344839,11.886865960882808
Salar del Hombre Muerto North,df_rotary_dryer_Salar del Hombre Muerto North,Climate change,2030,0.3736551348999282,3.481887528848229,1.258775305020324,0.0,2.1557846572998423,7.270102626068324
Salar del Hombre Muerto North,df_rotary_dryer_Salar del Hombre Muerto North,Water scarcity,2030,0.7684407752541628,0.05352899298046228,1.5769287273273358,0.21086675405466263,0.44418590325795687,3.05395115287458
Kachi,df_rotary_dryer_Kachi,Climate change,2030,1.7008822159422068,27.38259028987427,6.964440888687205,0.0,2.2823816478898076,38.33029504239349
Kachi,df_rotary_dryer_Kachi,Water scarcity,2030,3.4979507212839294,0.42096778579703653,10.532255014767342,1.0944379905612716,0.5944587977404334,16.140070310150012
Lakkor Tso,df_rotary_dryer_Lakkor Tso,Climate change,2030,5.078584608319745,35.71371383189436,0.9353840640703074,0.0,0.7815814974685616,42.509264001752975
Lakkor Tso,df_rotary_dryer_Lakkor Tso,Water scarcity,2030,0.590759446147684,0.5490467802807197,1.5618020539002835,11.930702733179185,0.48809042945133596,15.120401442959208
Maricunga,df_rotary_dryer_Maricunga,Climate change,2030,0.299675730720471,3.5211101683820787,1.3726450353296182,0.0,0.9859595557919396,6.179390490224108
Maricunga,df_rotary_dryer_Maricunga,Water scarcity,2030,0.07794207065350647,0.0541319844265924,1.964574579981442,15.157186782758423,0.4017181335198566,17.65555355133982
Salar de Pastos Grandes,df_rotary_dryer_Salar de Pastos Grandes,Climate change,2030,0.6871759655613496,1.1676608780819202,0.9054072295387077,0.0,0.4694595254004601,3.2297035985824376
Salar de Pastos Grandes,df_rotary_dryer_Salar de Pastos Grandes,Water scarcity,2030,1.413212297626832,0.01795109992168043,1.5312198794879142,8.473438054014514,0.08479269542369465,11.520614026474634
Pozuelos,df_rotary_dryer_Pozuelos,Climate change,2030,1.4684696244812003,32.144011965946504,11.097177784154926,0.0,2.1995537131139535,46.909213087696585
Pozuelos,df_rotary_dryer_Pozuelos,Water scarcity,2030,3.019982415003444,0.4941677686694877,14.444501133203168,24.24385275720503,0.5429268553000578,42.74543092938119
Qinghai Yiliping,df_rotary_dryer_Qinghai Yiliping,Climate change,2030,4.829614915856643,25.518459757089076,0.9311668470420624,0.0,0.7822266081645454,32.06146812815233
Qinghai Yiliping,df_rotary_dryer_Qinghai Yiliping,Water scarcity,2030,0.5617983853461936,0.39230947062247035,1.5437446812345097,10.81353881399763,0.4882418234224477,13.799633174623251
Sal de los Angeles,df_rotary_dryer_Sal de los Angeles,Climate change,2030,1.3730351466892352,28.000952685639117,6.500604342701032,0.0,2.1998606242051393,38.07445279923452
Sal de los Angeles,df_rotary_dryer_Sal de los Angeles,Water scarcity,2030,2.823716561143107,0.43047421472905545,8.057582095024133,0.6093709638305909,0.542998880906147,12.464142715633033
Sal de Vida,df_rotary_dryer_Sal de Vida,Climate change,2030,0.2875485169648319,0.9910311307586455,0.7338858896035462,0.0,0.02520931596535359,2.037674853292377
Sal de Vida,df_rotary_dryer_Sal de Vida,Water scarcity,2030,0.5913581392607343,0.015235672606388619,1.3506211807586777,0.07520930244362047,0.0006630853258559516,2.033087380395277
Salar de Arizaro,df_rotary_dryer_Salar de Arizaro,Climate change,2030,1.370651815033598,23.91607564430807,17.215256936600383,0.0,2.200452834386818,44.70243723032886
Salar de Arizaro,df_rotary_dryer_Salar de Arizaro,Water scarcity,2030,2.8188151184648573,0.3676751286989011,21.31107700230451,1.7957031557701586,0.5431378602343387,26.836408265472766
Salar de Atacama,df_rotary_dryer_Salar de Atacama,Climate change,2030,0.13903998702508202,1.3292551664856347,0.8988858657637149,0.0,0.6758693157609228,3.043050335035354
Salar de Atacama,df_rotary_dryer_Salar de Atacama,Water scarcity,2030,0.036162636414758836,0.020435378766984362,1.5385939782281701,4.349130063912721,0.08087016031928763,6.025192217641922
Salar de Olaroz,df_rotary_dryer_Salar de Olaroz,Climate change,2030,0.4657796962159761,0.6762115499190897,5.272251163177049,0.0,0.19661476164264124,6.6108571709547554
Salar de Olaroz,df_rotary_dryer_Salar de Olaroz,Water scarcity,2030,0.9578996176613813,0.010395776144124914,1.5085788217848886,0.48164645951117846,0.00622912549344666,2.96474980059502
Salar de Tolillar,df_rotary_dryer_Salar de Tolillar,Climate change,2030,1.5185364380303845,23.44947717988893,5.427920767920206,0.0,2.200446095257219,32.59638048109674
Salar de Tolillar,df_rotary_dryer_Salar de Tolillar,Water scarcity,2030,3.1229473616207164,0.3605018510672573,7.994343812870561,0.5634167296421628,0.5431362787017457,12.584346033902442
Fenix,df_rotary_dryer_Fenix,Climate change,2030,1.225653385743298,20.089262896585023,4.347278731071311,0.0,2.0978266075416947,27.760021620941327
Fenix,df_rotary_dryer_Fenix,Water scarcity,2030,2.5206184793518553,0.308843408543319,6.65096569515933,0.5230756815788469,0.4789361830793122,10.482439447712665
Salar del Rincon,df_rotary_dryer_Salar del Rincon,Climate change,2030,1.2800787325469434,23.417873097654073,8.360117549482737,0.0,2.200606136299597,35.258675515983356
Salar del Rincon,df_rotary_dryer_Salar del Rincon,Water scarcity,2030,2.6325469711213336,0.36001598393855566,10.662343564107317,2.251152027774421,0.5431738369829792,16.449232383924606
Silver Peak,df_rotary_dryer_Silver Peak,Climate change,2030,0.20196928088459762,0.6096554963997365,1.2003837506651056,0.0,0.16191849822176446,2.173927026171204
Silver Peak,df_rotary_dryer_Silver Peak,Water scarcity,2030,0.09445975804365622,0.009372572926867858,1.3739791234406962,2.5499376123596313,0.005463646075173853,4.033212712846026
Tres Quebradas,df_rotary_dryer_Tres Quebradas,Climate change,2030,0.44399775975460626,2.655953366492381,0.8724727213015057,0.0,1.1830795879889098,5.155503435537403
Tres Quebradas,df_rotary_dryer_Tres Quebradas,Water scarcity,2030,0.9131039583018632,0.040831447866564,1.4967406441993722,5.264760381558633,0.1481502783096344,7.863586710236066
Salar de Uyuni,df_rotary_dryer_Salar de Uyuni,Climate change,2030,0.4226115291714786,15.396956413229494,13.406861434456145,0.0,2.201505214320853,31.427934591177973
Salar de Uyuni,df_rotary_dryer_Salar de Uyuni,Water scarcity,2030,3.803927044361285,0.23670597195793866,22.560828227664484,4.892178171971389,0.5433848317670132,32.03702424772211
Upper Rhine Graben,df_rotary_dryer_Upper Rhine Graben,Climate change,2030,1.0057368166715197,12.328187185187527,2.4016455103801957,0.0,2.1193883666111324,17.854957878850374
Upper Rhine Graben,df_rotary_dryer_Upper Rhine Graben,Water scarcity,2030,1.2306370442196362,0.18952807631785312,2.2308079922006914,0.0,1.0559905730349064,4.706963685773087
Zhabuye,df_rotary_dryer_Zhabuye,Climate change,2030,0.7550717079707674,0.9188386960250313,15.144283421818223,0.0,0.2868933686131635,17.105087194427185
Zhabuye,df_rotary_dryer_Zhabuye,Water scarcity,2030,0.0878326893032068,0.01412581816678344,0.3083215774245174,2.8089578918991327,0.009525420248379105,3.2287633970420195
Salar de Cauchari-Olaroz,df_rotary_dryer_Salar de Cauchari-Olaroz,Climate change,2035,0.2594433799742042,1.643317798196067,0.8783461173219116,0.0,1.6833460228850152,4.464453318377198
Salar de Cauchari-Olaroz,df_rotary_dryer_Salar de Cauchari-Olaroz,Water scarcity,2035,0.8481127213330865,0.024957464901250184,1.4547721765052786,0.16329495159523297,0.38808528536121595,2.879222599696064
Chaerhan,df_rotary_dryer_Chaerhan,Climate change,2035,3.2767608897644,26.296012931784734,0.8579388192794497,0.0,0.7496277142853008,31.180340355113884
Chaerhan,df_rotary_dryer_Chaerhan,Water scarcity,2035,0.47249924620928174,0.39936390910404806,1.5346025068200488,7.634358402682322,0.48508135352018905,10.525905418335888
Salar de Centenario,df_rotary_dryer_Salar de Centenario,Climate change,2035,0.9787893243649421,20.98718166503765,5.487968156020816,0.0,2.144674303512387,29.598613448935794
Salar de Centenario,df_rotary_dryer_Salar de Centenario,Water scarcity,2035,3.1996332979529534,0.3187374045095352,8.815357944303415,0.5430355062345485,0.5354372967127965,13.41220144971325
East Taijinar,df_rotary_dryer_East Taijinar,Climate change,2035,1.4582623550425935,12.44708877728351,5.340324587064931,0.0,4.50553320168437,23.751208921075403
East Taijinar,df_rotary_dryer_East Taijinar,Water scarcity,2035,0.210277126318649,0.1890369480710355,4.325683134657739,0.0,7.000084896419435,11.725082105466857
Salar del Hombre Muerto North,df_rotary_dryer_Salar del Hombre Muerto North,Climate change,2035,0.28963426930694686,3.4235831334644473,1.1788663351021917,0.0,2.04563597797142,6.937719715845006
Salar del Hombre Muerto North,df_rotary_dryer_Salar del Hombre Muerto North,Water scarcity,2035,0.9468058439481415,0.051994785174082694,1.567069913741584,0.21086675405466263,0.44340195989300346,3.2201392568114744
Kachi,df_rotary_dryer_Kachi,Climate change,2035,1.318418326897978,26.924067331373926,6.391827961109059,0.0,2.222952026713127,36.85726564609409
Kachi,df_rotary_dryer_Kachi,Water scarcity,2035,4.309870443377802,0.4089023231898869,10.459091085351105,1.0944379905612716,0.586366964963352,16.85866880744342
Lakkor Tso,df_rotary_dryer_Lakkor Tso,Climate change,2035,3.445679978597192,35.11568575814817,0.8616810689482014,0.0,0.7490248814424407,40.172071687136
Lakkor Tso,df_rotary_dryer_Lakkor Tso,Water scarcity,2035,0.49685688011328977,0.5333104136974419,1.552585692375357,11.930702733179185,0.4849337481485377,14.998389467513812
Maricunga,df_rotary_dryer_Maricunga,Climate change,2035,0.27482498028763547,3.4621489877734923,1.298161918431363,0.0,0.9545512941354328,5.989687180627924
Maricunga,df_rotary_dryer_Maricunga,Water scarcity,2035,0.07213371076803773,0.05258049413211948,1.9558074872251254,15.157186782758423,0.39953876254320464,17.63724723742691
Salar de Pastos Grandes,df_rotary_dryer_Salar de Pastos Grandes,Climate change,2035,0.5326561582619788,1.1481083333929243,0.8429420946298302,0.0,0.44750248837269735,2.9712090746574304
