Project name,LCI dataset,Technology,Status,Impact,Scenario,Electricity,Heat,Reagents,Direct emissions,Other,Total_contrib,Total
Upper Rhine Graben,df_rotary_dryer_Upper Rhine Graben,Geothermal,Announced,Climate change,lithium_baseline_S&P-Baseline_remind SSP2-NDC 2025,3.052180701465399,11.495425839137337,4.321598584513586,0.0,2.2537303364167007,21.122935461533025,21.12293474190058
Upper Rhine Graben,df_rotary_dryer_Upper Rhine Graben,Geothermal,Announced,Water scarcity,lithium_baseline_S&P-Baseline_remind SSP2-NDC 2025,1.5311123923954642,0.09297670523903581,1.4854517654759205,0.0,1.0745870375051105,4.184127900615531,4.184127786430952
Salar de Cauchari-Olaroz,df_rotary_dryer_Salar de Cauchari-Olaroz,Chemical-based,Operating,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.27783757013096355,1.6979957023564423,1.501975659005749,0.0,1.6912302763438165,5.169039207836971,5.169039023032609
Salar de Cauchari-Olaroz,df_rotary_dryer_Salar de Cauchari-Olaroz,Chemical-based,Operating,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.8479267921877359,0.02825554928121131,0.46533312044641395,0.16329495159523297,0.3895604574305888,1.894370870941183,1.8943708358703
Chaerhan,df_rotary_dryer_Chaerhan,DLE,Operating,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,3.8809839043748973,25.761445917888004,1.496360022125649,0.0,0.7554285660093276,31.89421841039788,31.894220629844597
Chaerhan,df_rotary_dryer_Chaerhan,DLE,Operating,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.5318338494709148,0.37043744668252737,0.5341684827582602,7.634358402682322,0.48703279206388383,9.557830973657909,9.557831475967596
Salar de Centenario,df_rotary_dryer_Salar de Centenario,DLE,Operating,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,1.048184184074081,21.685485492171395,9.014522032267008,0.0,2.151620542258209,33.899812250770694,33.89981120206754
Salar de Centenario,df_rotary_dryer_Salar de Centenario,DLE,Operating,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,3.198931852178636,0.3608579828327602,3.3026500390573172,0.5430355062345485,0.536962686679752,7.942438066983014,7.942437876220614
East Taijinar,df_rotary_dryer_East Taijinar,DLE,Operating,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,1.7271607293515567,12.194054102534878,5.906127048392616,0.0,4.5416715809125945,24.369013461191646,24.369013564951523
East Taijinar,df_rotary_dryer_East Taijinar,DLE,Operating,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.23668290360868746,0.17534474892634233,2.734487606127239,0.0,7.006201069067844,10.152716327730113,10.152716633128446
Lakkor Tso,df_rotary_dryer_Lakkor Tso,DLE,Operating,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,4.0810510703831175,34.40182516926858,1.500170900868606,0.0,0.7548171944263391,40.737864334946636,40.73786500368948
Lakkor Tso,df_rotary_dryer_Lakkor Tso,DLE,Operating,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.5592502195648347,0.4946820266821158,0.552140379072913,11.930702733179185,0.4868822136026327,14.023657572101682,14.023658076691753
Qinghai Yiliping,df_rotary_dryer_Qinghai Yiliping,DLE,Operating,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,3.8809839043748977,24.58107816186835,1.496360022125649,0.0,0.7554285660093276,30.713850654378227,30.713852270940112
Qinghai Yiliping,df_rotary_dryer_Qinghai Yiliping,DLE,Operating,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.5318338494709149,0.35346431485289326,0.5341684827582602,10.81353881399763,0.48703279206388383,12.720038253143581,12.720039064216294
Salar de Atacama,df_rotary_dryer_Salar de Atacama,Chemical-based,Operating,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.13892389775898506,1.3504842522556202,1.533043677219328,0.0,0.6360207997875894,3.6584726270215224,3.658472539686275
Salar de Atacama,df_rotary_dryer_Salar de Atacama,Chemical-based,Operating,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.03620546613848328,0.022472774395219424,0.4727416007820231,4.349130063912721,0.08325267104457132,4.963802576273018,4.963802351122184
Salar de Olaroz,df_rotary_dryer_Salar de Olaroz,Ion-exchanger,Operating,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.38664101562262987,0.6870110964274103,4.893455998386408,0.0,0.18567160147833578,6.152779711914784,6.152779316737989
Salar de Olaroz,df_rotary_dryer_Salar de Olaroz,Ion-exchanger,Operating,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,1.1799817999796436,0.011432229106884264,0.5589186921323989,0.48164645951117846,0.006346100564512607,2.2383252812946175,2.238325204395941
Fenix,df_rotary_dryer_Fenix,DLE,Operating,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,1.0174077438647475,20.41010173613976,6.708486270487125,0.0,2.052256051488726,30.18825180198036,30.188251366839676
Fenix,df_rotary_dryer_Fenix,DLE,Operating,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,3.105005864381676,0.3396349205358432,2.388487853151701,0.5230756815788469,0.47285897138224947,6.829063291030317,6.829063221815119
Silver Peak,df_rotary_dryer_Silver Peak,Ion-exchanger,Operating,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.0205548767920461,0.6178222962370806,1.6928951343076002,0.0,0.15291185564891763,2.4841841629856445,2.484184055409551
Silver Peak,df_rotary_dryer_Silver Peak,Ion-exchanger,Operating,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.07351763661999798,0.011242134330091883,0.4136717594586797,2.5499376123596313,0.005556856615557722,3.0539259993839587,3.0539258675877634
Tres Quebradas,df_rotary_dryer_Tres Quebradas,Chemical-based,Operating,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.3685599569073814,2.6983707015834444,1.4681713738423654,0.0,1.1141504904866288,5.649252522819819,5.649252492654526
Tres Quebradas,df_rotary_dryer_Tres Quebradas,Chemical-based,Operating,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,1.1248005870553008,0.04490231997157473,0.47700942152843917,5.264760381558633,0.15214623520122386,7.063618945315172,7.063618917791626
Zhabuye,df_rotary_dryer_Zhabuye,Ion-exchanger,Operating,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.6067608280035374,0.8850865616552755,11.90054197589156,0.0,0.27086908676731225,13.663258452317686,13.66325871094428
Zhabuye,df_rotary_dryer_Zhabuye,Ion-exchanger,Operating,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.08314797350783061,0.012727127469383804,0.3386774087450891,2.8089578918991327,0.009706322618097596,3.253216724239534,3.253216569104153
Sal de los Angeles,df_rotary_dryer_Sal de los Angeles,DLE,Announced,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,1.1397484860639655,28.448146453391278,8.428630299472179,0.0,2.150810620814682,40.1673358597421,40.16733580249297
Sal de los Angeles,df_rotary_dryer_Sal de los Angeles,DLE,Announced,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,3.478375070849872,0.4733922488480934,3.6533635807022873,0.6093709638305909,0.5367632061541697,8.751265070385013,8.75126509934395
Salar del Hombre Muerto North,df_rotary_dryer_Salar del Hombre Muerto North,Chemical-based,Announced,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.31016895331420785,3.5374955797740637,1.7742338841805008,0.0,2.0540710121340497,7.675969429402822,7.675969206905017
Salar del Hombre Muerto North,df_rotary_dryer_Salar del Hombre Muerto North,Chemical-based,Announced,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.9465982786128384,0.058865803104012196,0.5458491986019863,0.21086675405466263,0.445076010319163,2.2072560446926626,2.207256013860732
Kachi,df_rotary_dryer_Kachi,DLE,Announced,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,1.4118924306254625,27.81990840044066,10.642275014423632,0.0,2.230501340592261,42.10457718608202,42.1045744170054
Kachi,df_rotary_dryer_Kachi,DLE,Announced,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,4.308925603726241,0.4629380343640145,3.8398210208217725,1.0944379905612716,0.588095222643623,10.294217872116922,10.294217400785268
Maricunga,df_rotary_dryer_Maricunga,Chemical-based,Announced,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.2994255211484567,3.577344630850093,2.0904100629027123,0.0,0.9575527934815151,6.924733008382777,6.924732580353343
Maricunga,df_rotary_dryer_Maricunga,Chemical-based,Announced,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.07803438243393955,0.05952891245400977,0.6551686323150608,15.157186782758423,0.4001574312569885,16.350076141218423,16.350075409890866
Salar de Pastos Grandes,df_rotary_dryer_Salar de Pastos Grandes,Chemical-based,Announced,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.570420770580142,1.1863091959941194,1.4956868595723498,0.0,0.44829663397635255,3.700713460122964,3.700713436791383
Salar de Pastos Grandes,df_rotary_dryer_Salar de Pastos Grandes,Chemical-based,Announced,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,1.7408554716602496,0.01974081436345682,0.5074242107291529,8.473438054014514,0.08464801716007844,10.826106567927452,10.826106863613088
Pozuelos,df_rotary_dryer_Pozuelos,DLE,Announced,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,1.2189680907798206,32.65737313558608,14.999707238755613,0.0,2.1505197610896407,51.02656822621115,51.026566666424785
Pozuelos,df_rotary_dryer_Pozuelos,DLE,Announced,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,3.7201437606402146,0.5434360138526165,6.18484841625521,24.24385275720503,0.536691568526489,35.22897251647956,35.22897099148008
Sal de Vida,df_rotary_dryer_Sal de Vida,Chemical-based,Announced,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.23869235079004342,1.006858554571655,1.3298155533112086,0.0,0.023800825010121894,2.599167283683029,2.5991671234089164
Sal de Vida,df_rotary_dryer_Sal de Vida,Chemical-based,Announced,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.7284602986908846,0.01675466049085236,0.39105571328689487,0.07520930244362047,0.0006776635806790712,1.2121576384929313,1.2121575966053648
Salar de Arizaro,df_rotary_dryer_Salar de Arizaro,DLE,Announced,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,1.1377700963243793,24.298031219080674,22.38852504981381,0.0,2.151371858565798,49.97569822378466,49.97569626327903
Salar de Arizaro,df_rotary_dryer_Salar de Arizaro,DLE,Announced,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,3.4723372637066783,0.40433212969523985,9.580708258407723,1.7957031557701586,0.5369014368461265,15.789982244425927,15.789981830536492
Salar de Tolillar,df_rotary_dryer_Salar de Tolillar,DLE,Announced,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,1.2605282613860322,23.823980868017763,8.112614417972257,0.0,2.1513654718908346,35.348489019266886,35.348487622892385
Salar de Tolillar,df_rotary_dryer_Salar de Tolillar,DLE,Announced,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,3.8469803944629515,0.39644368036780936,2.9982071580876744,0.5634167296421628,0.5368998638327329,8.341947826393332,8.341947616936562
Salar del Rincon,df_rotary_dryer_Salar del Rincon,DLE,Announced,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,1.0625859075647337,23.79187204764883,11.12156995713539,0.0,2.151517142830459,38.12754505517941,38.127543274480566
Salar del Rincon,df_rotary_dryer_Salar del Rincon,DLE,Announced,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,3.24288417725709,0.3959093725630034,4.655000544105033,2.251152027774421,0.5369372197997758,11.081883341499323,11.081882895923318
Salar de Uyuni,df_rotary_dryer_Salar de Uyuni,DLE,Announced,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.22424648172272166,15.642856009134288,22.49384367127428,0.0,2.152369199317055,40.51331536144835,40.51331443660057
Salar de Uyuni,df_rotary_dryer_Salar de Uyuni,DLE,Announced,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,2.734399286551144,0.2603054225941748,7.227013719981366,4.892178171971389,0.5371470780238424,15.651043679121916,15.651043250160793
Upper Rhine Graben,df_rotary_dryer_Upper Rhine Graben,Geothermal,Announced,Climate change,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,0.49105088816176656,11.406410551700219,2.7450322288157274,0.0,2.049988643149184,16.692482311826897,16.69248169986706
Upper Rhine Graben,df_rotary_dryer_Upper Rhine Graben,Geothermal,Announced,Water scarcity,lithium_baseline_S&P-Very Ambitious_remind SSP2-NDC 2035,1.010104472283628,0.08055412836141115,1.0021470193446669,0.0,1.0525332247522203,3.1453388447419264,3.14533875586474
Salar de Cauchari-Olaroz,df_rotary_dryer_Salar de Cauchari-Olaroz,Chemical-based,Operating,Climate change,lithium_optimized_S&P-Very Ambitious_remind SSP2-NDC 2035,0.215964545035587,0.8495922484670002,1.1937990323444894,0.0,1.6429248046748264,3.9022806305219024,3.9022805693063725
Salar de Cauchari-Olaroz,df_rotary_dryer_Salar de Cauchari-Olaroz,Chemical-based,Operating,Water scarcity,lithium_optimized_S&P-Very Ambitious_remind SSP2-NDC 2035,0.6590977736092039,0.01413766572682125,0.3919517340665669,0.16025142351906968,0.276781540338811,1.5022201372604729,1.5022201287669241
Chaerhan,df_rotary_dryer_Chaerhan,DLE,Operating,Climate change,lithium_optimized_S&P-Very Ambitious_remind SSP2-NDC 2035,0.8423330983719846,19.06822300139937,1.0298803466241928,0.0,0.5191882550844807,21.459624701480028,21.459625655292463
Chaerhan,df_rotary_dryer_Chaerhan,DLE,Operating,Water scarcity,lithium_optimized_S&P-Very Ambitious_remind SSP2-NDC 2035,0.11542981503709453,0.27419205676288044,0.34627513446706043,5.07434695549606,0.3346998352113094,6.144943796974405,6.14494392925946
Salar de Centenario,df_rotary_dryer_Salar de Centenario,DLE,Operating,Climate change,lithium_optimized_S&P-Very Ambitious_remind SSP2-NDC 2035,0.3862552218518075,13.294030822180428,5.8875396662001105,0.0,0.5763078508040187,20.144133561036366,20.144133536032328
Salar de Centenario,df_rotary_dryer_Salar de Centenario,DLE,Operating,Water scarcity,lithium_optimized_S&P-Very Ambitious_remind SSP2-NDC 2035,1.1788044038687244,0.22121972542143048,2.174220856132381,0.17750293722303503,0.3368312452740168,4.088579167919588,4.0885791739873705
East Taijinar,df_rotary_dryer_East Taijinar,DLE,Operating,Climate change,lithium_optimized_S&P-Very Ambitious_remind SSP2-NDC 2035,0.628284634180808,5.420070330005768,3.7476990752315045,0.0,3.042848711569789,12.83890275098787,12.83890303390672
