Project name,LCI dataset,Technology,Status,Impact,Scenario,Electricity,Heat,Reagents,Direct emissions,Other,Total_contrib,Total
Qinghai Yiliping,df_rotary_dryer_Qinghai Yiliping,DLE,Announced,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,7.554762507810233,24.79522678022843,2.544550661409905,0.0,0.8421519849798993,35.73669193442847,35.736693821524035
Qinghai Yiliping,df_rotary_dryer_Qinghai Yiliping,DLE,Announced,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.7456184707522017,0.3750362285814822,0.7566785315299146,11.869612872031409,0.4977207739975081,14.244666876892516,14.24466760470225
Salar de Atacama,df_rotary_dryer_Salar de Atacama,Evaporitic,Operating,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.46731769137503154,1.359879192470819,2.617928838869158,0.0,0.7239471776182165,5.169072900333225,5.169072759636372
Salar de Atacama,df_rotary_dryer_Salar de Atacama,Evaporitic,Operating,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.06646496705566754,0.03045496747848996,0.666668654223587,4.349130063912721,0.08368672713212523,5.196405379802591,5.196405147011601
Salar de Olaroz,df_rotary_dryer_Salar de Olaroz,Evaporitic,Operating,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.7274901583911212,0.6917904399609119,6.799550196452422,0.0,0.21000727359981136,8.428838068404268,8.428837555940005
Salar de Olaroz,df_rotary_dryer_Salar de Olaroz,Evaporitic,Operating,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.7691090471360124,0.015492887506175982,0.7422675518510881,0.48164645951117846,0.007726304244845321,2.0162422502493,2.0162421807443707
Fenix,df_rotary_dryer_Fenix,DLE,Operating,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,1.914318685358837,20.55208909014029,11.255669018071492,0.0,2.19089147090887,35.91296826447949,35.91296778044839
Fenix,df_rotary_dryer_Fenix,DLE,Operating,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,2.023834691134659,0.4602711831467941,3.3309464877019153,0.5230756815788469,0.4926709766655384,6.830799020227754,6.830798953463808
Silver Peak,df_rotary_dryer_Silver Peak,Evaporitic,Operating,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.696018032747016,0.7231525669500403,2.751652899684986,0.0,0.1693480989353911,4.340171598317433,4.340171417646842
Silver Peak,df_rotary_dryer_Silver Peak,Evaporitic,Operating,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.13593425106304569,0.022058768554099654,0.5817710738761069,2.5499376123596313,0.005881666659827862,3.2955833725127115,3.2955832311789615
Tres Quebradas,df_rotary_dryer_Tres Quebradas,Evaporitic,Operating,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.6934694732150982,2.717142509827397,2.5100883611192897,0.0,1.2661890211994198,7.186889365361205,7.1868892942187355
Tres Quebradas,df_rotary_dryer_Tres Quebradas,Evaporitic,Operating,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.7331420770583529,0.06085135152400066,0.678785453753628,5.264760381558633,0.1528207318315181,6.890359995726133,6.890359961213469
Zhabuye,df_rotary_dryer_Zhabuye,DLE,Operating,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,1.1811267625824753,0.8927973733234787,15.058055003040527,0.0,0.29934065844045554,17.431319797386937,17.431320125697404
Zhabuye,df_rotary_dryer_Zhabuye,DLE,Operating,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.11657149110521918,0.013503863576101012,0.4050133473860429,2.8089578918991327,0.010095833393286761,3.3541424273597826,3.3541422712031026
Sal de los Angeles,df_rotary_dryer_Sal de los Angeles,DLE,Announced,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,2.1445107299790176,28.646052230312726,13.65777129727069,0.0,2.3022428461739435,46.75057710373638,46.750577148515184
Sal de los Angeles,df_rotary_dryer_Sal de los Angeles,DLE,Announced,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,2.267195762145786,0.6415383027342112,5.066554627294112,0.6093709638305909,0.5583124183893654,9.142972074394065,9.142972150200288
Salar del Hombre Muerto North,df_rotary_dryer_Salar del Hombre Muerto North,Evaporitic,Announced,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,1.3561905407125134,1.701418087213303,6.749439318180206,0.0,2.3571780195898273,12.16422596569585,12.164226257737564
Salar del Hombre Muerto North,df_rotary_dryer_Salar del Hombre Muerto North,Evaporitic,Announced,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.11325428488604057,0.14208393900669103,0.878735829065308,0.21385554133826348,0.4711584886891462,1.8190880829854492,1.8190881409477997
Kachi,df_rotary_dryer_Kachi,DLE,Announced,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,2.656567219938849,28.01344370140985,17.819174012046282,0.0,2.3903323451354557,50.879517278530436,50.87951390280422
Kachi,df_rotary_dryer_Kachi,DLE,Announced,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,2.8085464244609772,0.6273708147095234,5.343420190182537,1.0944379905612716,0.6106014578281733,10.484376877742482,10.484376348156532
Maricunga,df_rotary_dryer_Maricunga,Evaporitic,Announced,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,1.007219388017873,4.441886065558882,3.4814997083659645,0.0,1.087552224342262,10.018157386284981,10.018156772346115
Maricunga,df_rotary_dryer_Maricunga,Evaporitic,Announced,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.14325330428955027,0.09075473672699709,0.906821111002547,15.157186782758423,0.41013461896323866,16.708150553740754,16.708149801124524
Salar de Pastos Grandes,df_rotary_dryer_Salar de Pastos Grandes,Evaporitic,Announced,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,2.2119404828971496,1.2653600550318145,10.13912391330401,0.0,0.5617981051678806,14.178222556400854,14.178222514112617
Salar de Pastos Grandes,df_rotary_dryer_Salar de Pastos Grandes,Evaporitic,Announced,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.09599236424255111,0.028338178521987435,0.9417452940896941,8.737886310144894,0.11186848993301392,9.91583063693214,9.915830753589224
Pozuelos,df_rotary_dryer_Pozuelos,DLE,Announced,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,2.7097106161294437,10.455190357118818,24.51858792220308,0.0,2.302583336100575,39.986072231551915,39.98607098565975
Pozuelos,df_rotary_dryer_Pozuelos,DLE,Announced,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.1173488227828496,0.4117534677010562,8.587143884254502,24.24385275720503,0.5583893732530588,33.9184883051965,33.91848672834645
Sal de Vida,df_rotary_dryer_Sal de Vida,Evaporitic,Announced,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,1.1739702291685237,1.2581743932332707,2.7149289821356004,0.0,0.027903892236795257,5.17497749677419,5.174977278442648
Sal de Vida,df_rotary_dryer_Sal de Vida,Evaporitic,Announced,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.02060989289744043,0.02570648686824611,0.5584221808669905,0.0756325589729066,0.0010764180419926522,0.6814475376475764,0.6814475040324188
Salar de Arizaro,df_rotary_dryer_Salar de Arizaro,DLE,Announced,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,5.587758237896963,30.170167381078322,36.292286397055,0.0,2.301585842868749,74.35179785889903,74.35179560065906
Salar de Arizaro,df_rotary_dryer_Salar de Arizaro,DLE,Announced,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.09809712031744816,0.6164240949153408,13.309319157504456,1.7957031557701586,0.5581639276533907,16.377707456160795,16.377707109264865
Salar de Tolillar,df_rotary_dryer_Salar de Tolillar,DLE,Announced,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,4.831198121970302,23.98971762175571,13.53050635863073,0.0,2.3015933193197737,44.653015421676514,44.653013775748406
Salar de Tolillar,df_rotary_dryer_Salar de Tolillar,DLE,Announced,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,0.20966121531655418,0.5372580697122517,4.173668352431622,0.5634167296421628,0.5581656174222344,6.042169984524825,6.042169798309882
Salar del Rincon,df_rotary_dryer_Salar del Rincon,DLE,Operating,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,1.999324331779965,29.610943550410152,18.120760023560592,0.0,2.3014157683470597,52.03244367409777,52.032441368886644
Salar del Rincon,df_rotary_dryer_Salar del Rincon,DLE,Operating,Water scarcity,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,2.1137034143964586,31.30495212364283,6.469089386755529,2.251152027774421,0.5581254887434242,42.69702244131266,42.69702044672705
Salar de Uyuni,df_rotary_dryer_Salar de Uyuni,DLE,Announced,Climate change,lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,1.834454481917963,15.751678971531158,38.26574025935149,0.0,2.300418323098957,58.15229203589957,58.15229043782849
